person_id,person_name,subtitle,role,organisation_name,organisation_kind,area,start_date,end_date
263,KENNETH ANAYO CHIKERE,"",Student,University of Lagos,Political Institution,Lagos State,"",""
263,KENNETH ANAYO CHIKERE,"",Student,London School Of Economics (University Of London),Political Institution,UK,"",""
263,KENNETH ANAYO CHIKERE,"",Student,Nigerian Law School,Political Institution,,"",""
266,KHAMISU MAILANTARKI AHMED,PGD EPP - Post Graduate Diploma Environmental Protection & Planning,Student,University of Abuja,Political Institution,Abuja,1997,2004
266,KHAMISU MAILANTARKI AHMED,B Sc Geography,Student,,,,"",""
266,KHAMISU MAILANTARKI AHMED,"SSCE, JSCE",Student,,,,"",""
268,KIGBU JOSEPH HARUNA,MBBS ,Student,"Ahmadu Bello University, Zaria",Political Institution,,"",1990
268,KIGBU JOSEPH HARUNA,FWACS ,Student,,,,"",2004
268,KIGBU JOSEPH HARUNA,Cert. IVF,Student,,,Germany,"",2005
286,MADAKI AHMED GOLOLO,M.A A,Student,,,,"",""
286,MADAKI AHMED GOLOLO,B.Sc Accounts,Student,,,,"",""
286,MADAKI AHMED GOLOLO,Diploma in Co-operative Studies,Student,,,,"",""
286,MADAKI AHMED GOLOLO,S.S.C,Student,,,,"",""
286,MADAKI AHMED GOLOLO,FSLC,Student,,,,"",""
295,MASHOOD MUSTAPHA,1st School Leaving Cert.,Student,,,,"",""
295,MASHOOD MUSTAPHA,WASC,Student,,,,"",""
295,MASHOOD MUSTAPHA,Ordinary National Diploma,Student,,,,"",""
295,MASHOOD MUSTAPHA,HND in Business Administration,Student,,,,"",""
295,MASHOOD MUSTAPHA,Masters in Legal Studies MLS,Student,,,,"",""
296,MATTHEW M. OMEGARA,BSc Hons. Business Administration,Student,University of Lagos,Political Institution,,"",1988
297,MAURICE PRONEN,St. Patricks Primary School Bodo,Student,,,,1970,1975
297,MAURICE PRONEN,Govt. Secondary Commercial School Ibaa,Student,,,,1975,1980
297,MAURICE PRONEN,Rivers State College Of Education Port Harcourt,Student,,,,1983,1986
265,KHADIJA BUKAR IBRAHIM,BSc Business Studies and Sociology,Student,University of Surrey UK ,Political Institution,UK,"",1989
265,KHADIJA BUKAR IBRAHIM,National Diploma,Student,"Padworth College, Reading, UK ",Political Institution,UK,"",1986
265,KHADIJA BUKAR IBRAHIM,O' Levels,Student,"Headington School, Oxford, UK",Political Institution,UK,"",1985
278,LAWAL YAHAYA GUMAU,B.Sc. Accountancy,Student,,,,"",""
282,LEONARD OKUWEH OGOR,AIBI QUALIFICATION,Student,THE EMILE WOLF COLLEGE OF ACCOUNTANCY LONDON,Political Institution,UK,"",""
284,LINUS OKORIE,"",Student,MAYO  SCH. OF CHARTERERD ACCOUNTANCY YABA LAGOS,Political Institution,Lagos State,1990,1992
284,LINUS OKORIE,HND. ,Student,NIG.ARMY SCHOOL OF FINANCE AND ADMINISTRATION,Political Institution,,1988,1990
270,KINGSLEY OGUNDU CHINDA,"",Student,Nigerian Law School,Political Institution,Lagos State,1994,1995
269,KINGSLEY SUNDAY EBENYI,Doctor Of Veterinary Medicine (D. V. M) -,Student,,,,"",1992
269,KINGSLEY SUNDAY EBENYI,Dip. Public Health,Student,,,,"",1982
269,KINGSLEY SUNDAY EBENYI,WASC ,Student,,,,"",1979
277,LAWALI ANKA HASSAN,"",Student,Government Secondary School,Political Institution,,"",2000
277,LAWALI ANKA HASSAN,"",Student,Government Secondary School,Political Institution,,1980,1985
277,LAWALI ANKA HASSAN,"",Student,"Anka Township Primary School, Anka",Political Institution,,1975,1980
297,MAURICE PRONEN,Imo State University Okigwe ,Student,,,,1986,1988
298,MICHAEL OPEYEMI BAMIDELE,LLM. ,Student,"FRANKLIN PIERCE LAW CENTER,USA",Political Institution,USA,1995,1996
304,MOHAMMED IBRAHIM IDRIS,FSLC,Student,"Model Primary School, Sokoto",Political Institution,,"",1980
304,MOHAMMED IBRAHIM IDRIS,"GCE O'Level,",Student,Federal Government College Sokoto,Political Institution,,"",1985
304,MOHAMMED IBRAHIM IDRIS,ND,Student,Kaduna Polytechnic,Political Institution,,"",1986
304,MOHAMMED IBRAHIM IDRIS,HND,Student,Kaduna Polytechnic,Political Institution,,"",1994
304,MOHAMMED IBRAHIM IDRIS,"PGD,",Student,"Usman Danfodiyo University, Sokoto",Political Institution,,"",1996
304,MOHAMMED IBRAHIM IDRIS,"MBA,",Student,"Usman Danfodiyo University, Sokoto",Political Institution,,"",1998
305,MOHAMMED JATAU AUWAL,Diploma in Nursing Education (D.N.E),Student,,,,"",""
305,MOHAMMED JATAU AUWAL,Certificate In General Nursing,Student,,,,"",""
305,MOHAMMED JATAU AUWAL,Grade II Teacher's Certificate,Student,,,,"",""
305,MOHAMMED JATAU AUWAL,Primary School Certificate,Student,,,,"",""
315,MUAZU B/TUDU LAWAL,GRADE II ,Student,"GOVT.TEACHERS COLLEGE, GUSAU",Political Institution,,"",1980
307,MOHAMMED SHAMSIDIN ANGO ABDULLAHI,"",Student,ABU Staff School Zaria,Political Institution,,1973,1979
307,MOHAMMED SHAMSIDIN ANGO ABDULLAHI,"",Student,Barewa College Zaria,Political Institution,,1979,""
307,MOHAMMED SHAMSIDIN ANGO ABDULLAHI,"",Student,Institude of Admin ABU Zaria ,Political Institution,,1986,1988
307,MOHAMMED SHAMSIDIN ANGO ABDULLAHI,"",Student,Institude of Islamic Banking & Insurance London,Political Institution,UK,2002,2003
309,MOHAMMED TUKUR ADAMU,"",Student,G.C.E GOVT.SEC.SCH KAFIN-MADAKI,Political Institution,,"",""
309,MOHAMMED TUKUR ADAMU,"",Student,FSLC KIRFI/CHELEDI PRI.SCH.,Political Institution,,"",""
312,MONSURU ALAO OWOLABI,DIPLOMA IN BUSINESS ADMINISTRATION,Student,,,,"",""
313,MORUF AKINDERU FATAI,B.A (Hons),Student,,,,"",""
314,MOSHOOD ABIODUN BAKARE,"",Student,,,,1972,1978
314,MOSHOOD ABIODUN BAKARE,"",Student,National Youth Service Corps,Political Institution,,1990,1991
315,MUAZU B/TUDU LAWAL,"",Student,FSLC BRININ TUDU PRI SCH,Political Institution,,"",1975
288,MAHMUD LAWAN MAINA MAINA,"",Student,Mafa Central Primary School,Political Institution,,"",""
288,MAHMUD LAWAN MAINA MAINA,"",Student,GSS Monguno,Political Institution,,"",""
301,MOHAMMED ALHAJI SANDA,"""O"" Level (WAEC)",Student,,,,"",""
308,MOHAMMED TAHIR MONGUNO,BL,Student,Nigerian Law School,Political Institution,,"",""
310,MOHAMMED UMARU BAGO, F.L.S.C,Student,Marafa Primary School,Political Institution,,"",""
311,MOHAMMED ZAKARI,M Sc Criminology,Student,University of Ilorin,Political Institution,,"",2009
311,MOHAMMED ZAKARI,B Sc Sociology,Student,University of Ilorin,Political Institution,,"",2001
311,MOHAMMED ZAKARI,School Cert.,Student,BSS New-Bussa ,Political Institution,,"",1988
316,MUDASHIRU KAMIL AKINLABI,FNIQS,Student,,,,"",""
317,MUHAMMAD BASHIR GALADANCHI,BSc. Business Administration,Student,,,,"",""
317,MUHAMMAD BASHIR GALADANCHI,NECO (National Examinations Council) Certificate,Student,,,,"",""
317,MUHAMMAD BASHIR GALADANCHI,WAEC (West African Examinations Council) Certificate,Student,,,,"",""
317,MUHAMMAD BASHIR GALADANCHI,"",Student,"Government Secondary School, Panshekara",Political Institution,,1997,2000
317,MUHAMMAD BASHIR GALADANCHI,"",Student,"Government Junior Secondary School, Warure",Political Institution,Warure,1989,1992
317,MUHAMMAD BASHIR GALADANCHI,"",Student,Gwale Special Primary school,Political Institution,,1983,1989
319,MULIKAT O. AKANDE-ADEOLA,LLM ,Student,University of Lagos,Political Institution,Lagos State,1984,1985
319,MULIKAT O. AKANDE-ADEOLA,LLB,Student,Nigerian Law School,Political Institution,,1982,1983
319,MULIKAT O. AKANDE-ADEOLA,"",Student,"Katsina College of Arts and Science,Zaira",Political Institution,,1977,1979
321,MURAINA SAUBANA AJIBOLA,"WAEC, LL.B(Hons), BL, LL.M",Student,,,,"",""
322,MURITALA KAYODE ADEWALE BUSARI,"",Student,,,,"",""
326,MUSA TSAMIYA AD,Primary School Cert.,Student,,,,"",""
326,MUSA TSAMIYA AD,Grade II Teacher Cert.,Student,,,,"",""
326,MUSA TSAMIYA AD,National Diploma in Public Administration,Student,,,,"",""
326,MUSA TSAMIYA AD,Advance Diploma in Public Administration,Student,,,,"",""
328,MUSTAPHA KHABEEB,B.Sc Accts,Student,,,,"",""
331,NADU SOALABOYE KARIB,"Nigerian. Law School, Abuja",Student,,,,"",""
331,NADU SOALABOYE KARIB,R.S.U.S.T Port Harcourt,Student,,,,"",""
331,NADU SOALABOYE KARIB,"K.N.C Buguma, Rivers State",Student,,,,"",""
331,NADU SOALABOYE KARIB,"C.S.S Emakalakala, Ogbia Bayelsa",Student,,,,"",""
318,MUHTARI MUHAMMAD CHIROMAWA,"National Diploma, Agriculture",Student,Federal College of Fisheries,Political Institution,,"",""
318,MUHTARI MUHAMMAD CHIROMAWA,Agriculture Extension Certificate,Student,Farm Training Centre,Political Institution,,"",""
318,MUHTARI MUHAMMAD CHIROMAWA,"",Student,"FSLC, IDI Primary School",Political Institution,,"",""
327,MUSTAPHA DAWAKI BALA,B Sc Business Administration,Student,,,,"",""
327,MUSTAPHA DAWAKI BALA,GCE Cert.,Student,,,,"",""
327,MUSTAPHA DAWAKI BALA,Primary School Cert.,Student,,,,"",""
327,MUSTAPHA DAWAKI BALA,MBA Corparate Finance,Student,,,,"",""
327,MUSTAPHA DAWAKI BALA,M Sc Software Development,Student,,,,"",""
323,MUSA BABA ONWANA,Master of Business Adm (MBA) ,Student,"ABU, Zaria",Political Institution,,"",1994
323,MUSA BABA ONWANA,B Sc. Business Administration,Student,"ABU, Zaria",Political Institution,,1986,1989
323,MUSA BABA ONWANA,B Sc. Business Administration,Student,"ABU, Zaria",Political Institution,,1986,1986
323,MUSA BABA ONWANA,B Sc. Business Administration,Student,"ABU, Zaria",Political Institution,,1986,1984
323,MUSA BABA ONWANA,B Sc. Business Administration,Student,"ABU, Zaria",Political Institution,,1986,1979
330,NABUNKARI MOHAMMED SA'ADU,WAEC GOVT SEC SCH TANGAZA,Student,,,,"",""
325,MUSA SARKIN-ADAR KAFFE,BSc Hons. Political Science,Student,,,,"",""
336,NATHANIEL IGE AGUNBIADE,LL.B (Hons),Student,University of Ibadan,Political Institution,,"",1984
336,NATHANIEL IGE AGUNBIADE,B.L,Student,,,,"",1985
337,NDUDI GODWIN ELUMELU,ACIB,Student,NCRIB,Political Institution,,"",""
339,NKOYO ESU TOYO,Institute of Development Studies,Student,University of Sussex,Political Institution,UK,"",2001
339,NKOYO ESU TOYO,BL ,Student,Nigerian Law School,Political Institution,Lagos State,"",1980
339,NKOYO ESU TOYO,LLM ,Student,University of Lagos,Political Institution,Lagos State,"",1994
339,NKOYO ESU TOYO,WASC,Student,UNION Secondary School,Political Institution,,"",1974
341,NOSAKHARE ISAAC OSAHON,"",Student,St Matthew's Primary School Ekiadolor ,Political Institution,,"",1966
341,NOSAKHARE ISAAC OSAHON,NSE Grad Exam,Student,,,,"",1994
342,NUHU ZAKI ABDULRAZAK,Primary Leaving Certificate,Student,,,,"",""
342,NUHU ZAKI ABDULRAZAK,Secondary School G.C.E Certificate,Student,,,,"",""
342,NUHU ZAKI ABDULRAZAK,"Diploma in Public Health,",Student,,,,"",""
342,NUHU ZAKI ABDULRAZAK,Advance Diploma In Public Administration.,Student,,,,"",""
345,ODUBOTE LANRE MUKAILA,WASC ,Student,,,,"",1976
345,ODUBOTE LANRE MUKAILA,NCE (POLITICAL SCIENCE/ECONOMICS),Student,,,,"",1986
347,OFORBUIKE GREGORY CHUKWUEGBO,"Bachelor's Degree, Business Administration",Student,,,,"",""
348,OGBABURHON OKPOVIEKPURAI AUSTI,MBA Public Administrationi,Student,,,,"",""
348,OGBABURHON OKPOVIEKPURAI AUSTI,B Sc. Industrial Management,Student,,,,"",""
348,OGBABURHON OKPOVIEKPURAI AUSTI,WAEC,Student,,,,"",""
348,OGBABURHON OKPOVIEKPURAI AUSTI,First School Leaving Cert.,Student,,,,"",""
349,OGBONNA NWUKE,"",Student,University of Lagos,Political Institution,Lagos State,1981,1982
343,NWOKOLO ONYEMECHI VICTOR,BL,Student,,,,"",1995
333,NASIRU SULE GARO,Professional Diploma in Mass Communications,Student,,,,"",""
333,NASIRU SULE GARO,Secondary School Leaving Certificate,Student,Garo Junior Secondary School,Political Institution,,"",""
333,NASIRU SULE GARO,Primary School Leaving Certificate,Student,Garo Central Primary School,Political Institution,,"",""
335,NASSIR ALI AHMED,Secondary School Certificate,Student,Federal Government College Kano,Political Institution,,1980,1986
335,NASSIR ALI AHMED,Primary School Certificate,Student,Kano Capital School,Political Institution,,1973,1980
332,NASIRU BABALLE ILA,"Advanced Diploma, Business Administration",Student,West London College ,Political Institution,UK,1985,1987
332,NASIRU BABALLE ILA,"Diploma, Business Administration",Student,Hove Davies College,Political Institution,UK,1984,1985
332,NASIRU BABALLE ILA,"Diploma, General Studies",Student,"Victory College, Alexandria",Political Institution,Egypt,1982,1984
334,NASIRU ZANGON DAURA SANI,"",Student,LINDISFORNE COLLEGE RUNBON (UK),Political Institution,UK,"",""
334,NASIRU ZANGON DAURA SANI,"",Student,CAMBRIDGE CENTRE FOR SIX FORM STUDIES,Political Institution,,"",""
350,OGBUEFI ORA OZOMGBACHI,B.A,Student,,,,"",""
350,OGBUEFI ORA OZOMGBACHI,M.A,Student,,,,"",""
352,OGUNNISI MICHAEL ABAYOMI,"",Student,"ICAN , INSTITUTE OF CHARTERED ACCOUNTANTS OF NIGERIA",Political Institution,,"",""
352,OGUNNISI MICHAEL ABAYOMI,MBA ,Student,University of Lagos,Political Institution,Lagos State,"",""
352,OGUNNISI MICHAEL ABAYOMI,BSC ,Student,University of Lagos,Political Institution,Lagos State,"",""
355,OKWURU CHUKWUEMEKA TOBIAS,F.S.L.C,Student,,,,"",1974
355,OKWURU CHUKWUEMEKA TOBIAS,W.A.S.C,Student,,,,"",1979
355,OKWURU CHUKWUEMEKA TOBIAS,G.C.E,Student,,,,"",2002
355,OKWURU CHUKWUEMEKA TOBIAS,B.Sc.,Student,,,,"",2006
356,OLABIYI JULIUS OYEKOLA,MBA (Banking & Finance) ,Student,Rivers State University Of Science & Technology,Political Institution,,"",2004
356,OLABIYI JULIUS OYEKOLA,FCA,Student,Institute of Chartered Accountants of Nigeria   ICAN,Political Institution,,"",1992
356,OLABIYI JULIUS OYEKOLA,ACIB,Student,hartered Institute Of Bankers Of Nigeria ,Political Institution,,"",1984
356,OLABIYI JULIUS OYEKOLA,FCTI,Student,Chartered Institute Of Taxation Of Nigeria,Political Institution,,"",""
356,OLABIYI JULIUS OYEKOLA,OND (Accountancy),Student,Nig. Army School Of Finance,Political Institution,,"",""
356,OLABIYI JULIUS OYEKOLA,GCE O/L,Student,"Okaka Admin Grammar School, Okaka",Political Institution,,"",""
357,OLAJUMOKE OKOYA-THOMAS,"DIPLOMA, SENIOR MANAGERS IN GOVERNMENT",Student,"Harvard University, USA",Political Institution,USA,"",""
357,OLAJUMOKE OKOYA-THOMAS,DIPLOMA SEC. ADMIN ,Student,BURLEIGH COLLEGE,Political Institution,UK,"",""
358,OLAYEMI SIKIRU BUSARI,Grade II Certificate,Student,National Teachers Institute,Political Institution,,1999,2001
358,OLAYEMI SIKIRU BUSARI,General Certificate of Education,Student,Anglican Commercial Grammar School,Political Institution,,1981,1987
360,OLUKOLU GANIYU TUNJI,MASTER'S DEGREE IN BUSINESS ADMINISTRATION,Student,,,,"",""
361,OLUMIDE BABATUNDE OSOBA,"",Student,University of Lagos,Political Institution,Lagos State,1995,1999
361,OLUMIDE BABATUNDE OSOBA,"",Student,London School Of Economics,Political Institution,UK,2001,2002
363,OMO CHRISTOPHER ISU,"HND IN BUSINESS ADMINISTRATION,",Student,,,,"",""
368,OYETUNDE OLADIMEJI OJO,B.A POLITICS,Student,"University of Greenwich, UK",Political Institution,,2002,2005
368,OYETUNDE OLADIMEJI OJO,DIPLOMA JOURNALISM,Student,,,,1988,1994
368,OYETUNDE OLADIMEJI OJO,"",Student,SENTON SEC.SCH,Political Institution,,1988,1994
353,OJAKOVO OBORO OMAVOWAN EVELYN,B Sc. Ed (Business Education),Student,,,,"",""
369,PALLY ISUMAFE OBOKHUAIME IRIASE,F.S.L.C,Student,,,,"",1968
362,OLUSEGUN DOKUN ODEBUNMI,WAEC,Student,,,,"",1995
362,OLUSEGUN DOKUN ODEBUNMI,B SC Ed Business Education,Student,,,,"",""
362,OLUSEGUN DOKUN ODEBUNMI,National Diploma (Sec. Adm),Student,,,,"",""
364,OMOSULE ENIOTIOLORUNDA,B Sc. Accounting,Student,,,,"",2011
364,OMOSULE ENIOTIOLORUNDA,HND,Student,,,,"",1988
364,OMOSULE ENIOTIOLORUNDA,WASC,Student,,,,"",1982
370,PATRICK A. IKHARIALE,LLM,Student,Lagos State University,Political Institution,Lagos State,1998,2002
370,PATRICK A. IKHARIALE,"",Student,Nigerian Law School,Political Institution,Lagos State,1990,1991
373,PETER GUMTHA BIYE,Advanced Diploma In Public Admin,Student,,,,"",""
373,PETER GUMTHA BIYE,Grade II Teacher Certificate,Student,,,,"",""
373,PETER GUMTHA BIYE,School Living Certificate,Student,,,,"",""
374,PETER OGE ALI,MASTER OF SCIENCE (M.SC),Student,,,,"",""
374,PETER OGE ALI,BACHELOR OF SCIENCE B.SC),Student,,,,"",""
374,PETER OGE ALI,GENERAL CERTIFICATE OF EDUCATION (G.C.E),Student,,,,"",""
374,PETER OGE ALI,PRI. SCH CERTIFICATE (FLSC),Student,,,,"",""
377,RAFEEQUAT ARINOLA ONABAMIRO,First School Leaving Certificate,Student,,,,"",""
377,RAFEEQUAT ARINOLA ONABAMIRO,West African School Certificate,Student,,,,"",""
377,RAFEEQUAT ARINOLA ONABAMIRO,B. Sc. (Agric) 2nd Class Upper Division,Student,,,,"",""
377,RAFEEQUAT ARINOLA ONABAMIRO,M.Sc. (Agric. Economics),Student,,,,"",""
383,ROBINSON GBADEBO AJIBOYE,PGD (ECONOMIC DEV.) ,Student,NORTH WESTERN POLY.CAMDEN TOWN LONDON,Political Institution,UK,"",""
383,ROBINSON GBADEBO AJIBOYE,DIPLOMA (MARKETING),Student,WATFORD COLLEGE OF TECH. WARTFORD HERTS.,Political Institution,UK,"",""
386,SADIQ ASEMA MOHAMMED,"LL.M, B.L, L.L.B(Hons)",Student,,,,"",""
387,SAFIYANU TAURA UBALE,B.Sc Political Science (In View),Student,,,,"",""
385,SABO MOHAMMED NAKUDU,B.A Political Science,Student,,,,"",""
375,PETER OHIOZOJE AKPATASON,"",Student,NIPSS Kuru Jos,Political Institution,,"",2006
375,PETER OHIOZOJE AKPATASON,"",Student,MCIPS Chetered Inst. Purc. & Supply,Political Institution,,"",2005
375,PETER OHIOZOJE AKPATASON,"",Student,College Of Education Warri,Political Institution,,"",1987
380,RAPHEAL UZOCHI NNANNA IGBOKWE,F.S.L.C,Student,BOLA MEMORIAL PRI.SCH IKEJA,Political Institution,Lagos State,"",""
380,RAPHEAL UZOCHI NNANNA IGBOKWE,W.A.S.C,Student,VICTORY HIGH SCH.IKEJA,Political Institution,Lagos State,"",""
378,RAFIU ADEBAYO IBRAHIM,FCIB,Student,,,,"",2010
387,SAFIYANU TAURA UBALE,Senior Secondary School Certificate,Student,,,,"",""
387,SAFIYANU TAURA UBALE,Primary School Leaving Certificate,Student,,,,"",""
392,SAMSON RAPHEAL OSAGIE,"GCE O/L,GCE A/L",Student,,,,"",""
392,SAMSON RAPHEAL OSAGIE,LLB  (HONS),Student,,,,"",""
392,SAMSON RAPHEAL OSAGIE,BL,Student,,,,"",""
392,SAMSON RAPHEAL OSAGIE,M.Sc INT. RELATIONS (IN VIEW),Student,,,,"",""
392,SAMSON RAPHEAL OSAGIE,Ph.D CONSTITUTIONAL LAW (IN VIEW),Student,,,,"",""
393,SAMUEL BABATUNDE ADEJARE,M.P.H ,Student,Lagos State University,Political Institution,Lagos State,"",""
395,SANI AUWALU,HND (ACCOUNTING AND FINANCE),Student,,,,"",""
395,SANI AUWALU,ND (LOCAL GOVT. ADMIN),Student,,,,"",""
395,SANI AUWALU,G.C.E,Student,,,,"",""
398,SANI RUWAN DORUWA IBRAHIM,B.SC BOTANY,Student,,,,"",""
398,SANI RUWAN DORUWA IBRAHIM,G.C.E,Student,,,,"",""
398,SANI RUWAN DORUWA IBRAHIM,PRI. SCH.CERT.,Student,,,,"",""
399,SAVIOUR FRIDAY UDOH,"BL, LLB, WASCE, FSLC",Student,,,,"",""
400,SHEHU NICHOLAS GARBA,M. Sc. (Banking & Finance),Student,,,,"",1986
400,SHEHU NICHOLAS GARBA,B. Sc. (Accounting)  (2:1),Student,,,,"",1982
400,SHEHU NICHOLAS GARBA,Diploma(Management) (With Distinction),Student,,,,"",1983
400,SHEHU NICHOLAS GARBA,W.A.S.C (Distinction),Student,,,,"",1978
403,SHU'AIBU UMAR GALADIMA,GCE,Student,,,,"",1985
403,SHU'AIBU UMAR GALADIMA,Diploma,Student,,,,"",2003
402,SHUAIBU GWANDU GOBIR,NATIONAL CERTIFICATE OF EDUCATION,Student,,,,"",""
402,SHUAIBU GWANDU GOBIR,GRADE II CERTIFICATE,Student,,,,"",""
402,SHUAIBU GWANDU GOBIR,PRIMARY SCHOOL CERTIFICATE,Student,,,,"",""
405,SIMON DAVOU MWADKWON,Defended PHD ,Student,,,,"",2011
405,SIMON DAVOU MWADKWON,M.A,Student,,,,"",1997
405,SIMON DAVOU MWADKWON,B.A,Student,,,,"",1991
405,SIMON DAVOU MWADKWON,IJMB,Student,,,,"",1988
405,SIMON DAVOU MWADKWON,GCE O'Level,Student,,,,"",1985
405,SIMON DAVOU MWADKWON,Leaving Sch.Cert.,Student,,,,"",1973
406,SIMON YAKUBU ARABO,"",Student,LEA Primary School,Political Institution,,1930,1936
406,SIMON YAKUBU ARABO,"",Student,Nigerian Law School,Political Institution,Lagos State,1985,1986
407,SOKONTE HUTTIN DAVIES,"PHD, ECONOMICS & MANAGEMENT",Student,,,,"",""
397,SANI MOHAMMED ALIYU RANO,Diploma in Law,Student,,,,2001,2003
397,SANI MOHAMMED ALIYU RANO,"",Student,SSRD Polytechnic,Political Institution,,1985,1987
394,SAMUEL OLUSEGUN WILLIAMS,"",Student,Gyel Comm. College,Political Institution,,"",1977
407,SOKONTE HUTTIN DAVIES,DOCTORATE DEGREE IN ECONOMICS,Student,,,,"",""
407,SOKONTE HUTTIN DAVIES,"MASTER'S DEGREE, POST GRADUATE DIPLOMA",Student,,,,"",""
407,SOKONTE HUTTIN DAVIES,WASC,Student,,,,"",""
407,SOKONTE HUTTIN DAVIES,FSLC,Student,,,,"",""
409,STELLA OLUWAROTIMI AYAMARA DORGU,PhD Mass Communication,Student,,,,"",""
409,STELLA OLUWAROTIMI AYAMARA DORGU,MA Public Communication,Student,,,,"",""
409,STELLA OLUWAROTIMI AYAMARA DORGU,BSc Telecom Management,Student,,,,"",""
409,STELLA OLUWAROTIMI AYAMARA DORGU,Diploma Mass Communication,Student,,,,"",""
410,STELLA UCHENWA OBIAGELI NGWU,"University Of Ibadan, Ibadan",Student,University of Ibadan,Political Institution,,1975,1979
410,STELLA UCHENWA OBIAGELI NGWU,"",Student,University of Nigeria,Political Institution,,1985,1986
411,SUARAU OLUWATOYIN ISIAKA,BSC BUSINESS ADMINISTRATION,Student,,,,1999,2003
416,TAIWO OYEWOLE ADENEKA,BSc. GEOGRAPHY,Student,,,,"",""
418,TIJJANI KIYAWA IBRAHIM,NIG.CERT. OF EDU. (N.C.E),Student,,,,"",""
418,TIJJANI KIYAWA IBRAHIM,W.A.S.C,Student,,,,"",""
418,TIJJANI KIYAWA IBRAHIM,PRI.SCH. CERT,Student,,,,"",""
420,TITSI KWAGA GANAMA,"B. Sc, M Sc",Student,,,,"",""
422,TOM OGIJO ZAKARI,FSLC,Student,"Lea Primary Schls, Wale",Political Institution,,"",""
428,UDO OLUCHI IBEJI,"LLB (HONS), BL",Student,,,,"",""
432,UMAR ABUBAKAR SADE,Advance Diploma in Public Admin.,Student,,,,"",""
432,UMAR ABUBAKAR SADE,"Diploma, Community Health",Student,,,,"",""
432,UMAR ABUBAKAR SADE,WASC,Student,,,,"",""
432,UMAR ABUBAKAR SADE,FSLC,Student,,,,"",""
435,UMAR HALILU ALIER,B. Ed - Maths.,Student,,,,"",1982
414,SUNDAY STEVE KARIM,WASC ,Student,TITCOMBE COLLEGE ,Political Institution,,1974,1979
414,SUNDAY STEVE KARIM,FSLC ,Student,LEA PRI.SCH.,Political Institution,,1969,1974
431,Ugwuanyi Ifeanyi,MBA,Student,,,,"",""
408,SOLOMON OLAMILEKAN ADEOLA,"",Student,Ondo State Polytechnic ,Political Institution,,"",2001
431,Ugwuanyi Ifeanyi,MSc,Student,,,,"",""
421,TOBY OKECHUKWU TOBY,"",Student,Nigerian Law School,Political Institution,Abuja,"",2001
421,TOBY OKECHUKWU TOBY,"",Student,University of Lagos,Political Institution,Lagos State,1994,2000
434,UMAR BUBA JIBRIL,Bachelor and Masters of Science Degree in Architecture,Student,,,,"",""
435,UMAR HALILU ALIER,N.C.E - Maths / Physics,Student,,,,"",1978
435,UMAR HALILU ALIER,Wasc,Student,,,,"",1975
436,UMAR MOHAMMED BATURE,MBA in Business Administration,Student,,,,"",""
438,USMAN ADAMU MOHAMMED,Bachelor's Degree in Accounting,Student,,,,"",""
438,USMAN ADAMU MOHAMMED,Master Degree in Business Administration,Student,,,,"",""
440,USMAN BELLO KUM,DIPLOMA IN LAW,Student,"BAUCHI STATE COLLEGE FOR LEGAL STUDIES, BAUCHI STATE",Political Institution,Bauchi,1987,1990
443,UZO CHARLES AZUBUIKE,"",Student,Nigerian Law School,Political Institution,Lagos State,1990,1991
446,VICTOR AFAMUEFUNA OGENE,"",Student,"Ansar-Ud-Deen College, Isolo, Lagos",Political Institution,Lagos State,1983,1985
446,VICTOR AFAMUEFUNA OGENE,"",Student,"Times Journalism Institute (TJI) Iganmu, Lagos",Political Institution,,1987,1988
446,VICTOR AFAMUEFUNA OGENE,"",Student,"Times Journalism Institute (TJI) Iganmu, Lagos",Political Institution,,1991,1992
446,VICTOR AFAMUEFUNA OGENE,"",Student,"Nigerian Institute Of Journalism (NIJ) Ogba, Lagos",Political Institution,,1996,1997
447,WADA GARKI USMAN,MBA,Student,,,,"",""
447,WADA GARKI USMAN,B.SC,Student,,,,"",""
447,WADA GARKI USMAN,WASC,Student,,,,"",""
452,WARMAN WERI OGORIBA,MASTER'S DEGREE IN BUSINESS ADMINISTRATION,Student,,,,"",""
455,YACOOB EKUNDAYO A. AJEBIOSU,OND (ARCH). ,Student,,,,"",""
455,YACOOB EKUNDAYO A. AJEBIOSU,HND (ARCH) ,Student,,,,"",""
455,YACOOB EKUNDAYO A. AJEBIOSU,POST GRADUATE IN MANAGEMENT (ONGOING),Student,,,,"",""
456,YAKUB ABIOUDUN AKANNI BALOGUN,HSC ,Student,AHMADIYYA COLLEG AGEGE,Political Institution,Lagos State,"",1972
456,YAKUB ABIOUDUN AKANNI BALOGUN,WASC ,Student,ANSAR-UD-DEEN GRAMMAR SCH.,Political Institution,,"",1970
456,YAKUB ABIOUDUN AKANNI BALOGUN,FSLC ,Student,OMAR AHMADIYYA SCH JANKARA LAGOS,Political Institution,Lagos State,"",""
458,YAKUBU UMARU BARDE,MSc Agriculture Economist,Student,,,,"",""
463,YUSUF SHITU GALAMBI,Postgraduate diploma in Public Administration,Student,,,,"",""
464,YUSUF SWA MANU,B.SC. POLITICAL SCIENCE,Student,,,,"",""
464,YUSUF SWA MANU,TEACHERS GRADE TWO CERT.,Student,,,,"",""
